date,fighter,total_wins,total_losses,total_draws,win_percentage,win_streak,lose_streak
2021-01-16,Santiago Ponzinibbio,9,2,0,0.8181818181818182,7,0
2021-01-16,Jacob Kilburn,0,1,0,0,0,1
2021-01-16,Carlos Condit,8,9,0,0.47058823529411764,1,0
2021-01-16,Sarah Moras,3,5,0,0.375,0,1
2021-01-16,Joselyne Edwards,0,0,0,0,0,0
2021-01-16,Justin Tafa,1,1,0,0.5,1,0
2021-01-16,Dusko Todorovic,1,0,0,1,1,0
2021-01-16,Ramazan Emeev,4,1,0,0.8,1,0
2021-01-16,Calvin Kattar,6,2,0,0.75,2,0
2021-01-16,Alessio Di Chirico,3,5,0,0.375,0,3
2021-01-16,Li Jingliang,9,4,0,0.6923076923076923,0,1
2021-01-16,Austin Lingo,0,1,0,0,0,1
2021-01-16,Matt Brown,15,11,0,0.5769230769230769,0,1
2021-01-16,Vanessa Melo,0,3,0,0,0,3
2021-01-20,Warlley Alves,7,4,0,0.6363636363636364,0,1
2021-01-20,Roxanne Modafferi,4,5,0,0.4444444444444444,1,0
2021-01-20,Lerone Murphy,1,0,1,1,1,0
2021-01-20,Omari Akhmedov,8,4,1,0.6666666666666666,0,1
2021-01-20,Michael Chiesa,10,4,0,0.7142857142857143,3,0
2021-01-20,Ricky Simon,4,2,0,0.6666666666666666,1,0
2021-01-20,Ike Villanueva,0,2,0,0,0,2
2021-01-20,Matt Schnell,4,3,0,0.5714285714285714,0,1
2021-01-20,Francisco Figueiredo,0,0,0,0,0,0
2021-01-20,Victoria Leonardo,0,0,0,0,0,0
2021-01-20,Mike Davis,1,1,0,0.5,1,0
2021-01-20, Sumudaerji,2,1,0,0.6666666666666666,2,0
2021-01-20,Dalcha Lungiambula,1,1,0,0.5,0,1
2021-01-20,Umar Nurmagomedov,0,0,0,0,0,0
2021-01-20,Mounir Lazzez,1,0,0,1,1,0
2021-01-20,Viviane Araujo,3,1,0,0.75,1,0
2021-01-20,Douglas Silva de Andrade,4,3,0,0.5714285714285714,1,0
2021-01-20,Tom Breese,5,2,0,0.7142857142857143,1,0
2021-01-20,Neil Magny,17,6,0,0.7391304347826086,3,0
2021-01-20,Gaetano Pirrello,0,0,0,0,0,0
2021-01-20,Vinicius Moreira,0,3,0,0,0,3
2021-01-20,Tyson Nam,2,2,0,0.5,2,0
2021-01-20,Jerome Rivera,0,1,0,0,0,1
2021-01-20,Manon Fiorot,0,0,0,0,0,0
2021-01-20,Mason Jones,0,0,0,0,0,0
2021-01-20,Zarrukh Adashev,0,1,0,0,0,1
2021-01-20,Markus Perez,2,4,0,0.3333333333333333,0,2
2021-01-20,Sergey Morozov,0,0,0,0,0,0
2021-01-23,Andrew Sanchez,5,3,0,0.625,1,0
2021-01-23,Brad Tavares,12,6,0,0.6666666666666666,0,2
2021-01-23,Dan Hooker,10,5,0,0.6666666666666666,0,1
2021-01-23,Arman Tsarukyan,2,1,0,0.6666666666666666,2,0
2021-01-23,Julianna Pena,5,2,0,0.7142857142857143,0,1
2021-01-23,Jessica Eye,5,7,1,0.4166666666666667,0,1
2021-01-23,Dustin Poirier,18,5,1,0.782608695652174,1,0
2021-01-23,Marina Rodriguez,2,1,2,0.6666666666666666,0,1
2021-01-23,Amir Albazi,1,0,0,1,1,0
2021-01-23,Khalil Rountree Jr.,4,4,1,0.5,0,1
2021-01-23,Nik Lentz,14,8,2,0.6363636363636364,0,2
2021-01-23,Makhmud Muradov,2,0,0,1,2,0
2021-01-23,Antonio Carlos Junior,7,4,1,0.6363636363636364,0,2
2021-01-23,Michael Chandler,0,0,0,0,0,0
2021-01-23,Matt Frevola,2,1,1,0.6666666666666666,2,0
2021-01-23,Sara McMann,6,5,0,0.5454545454545454,1,0
2021-01-23,Joanne Wood,6,5,0,0.5454545454545454,0,1
2021-01-23,Conor McGregor,10,2,0,0.8333333333333334,1,0
2021-01-23,Amanda Ribas,4,0,0,1,4,0
2021-01-23,Zhalgas Zhumagulov,0,1,0,0,0,1
2021-01-23,Marcin Prachnio,0,3,0,0,0,3
2021-01-23,Movsar Evloev,3,0,0,1,3,0
2021-02-06,Michael Johnson,11,12,0,0.4782608695652174,0,3
2021-02-06,Cory Sandhagen,6,1,0,0.8571428571428571,1,0
2021-02-06,Alexandre Pantoja,6,3,0,0.6666666666666666,0,1
2021-02-06,Mike Rodriguez,2,3,1,0.4,0,1
2021-02-06,Devonte Smith,2,1,0,0.6666666666666666,0,1
2021-02-06,SeungWoo Choi,1,2,0,0.3333333333333333,1,0
2021-02-06,Molly McCann,3,2,0,0.6,0,1
2021-02-06,Karol Rosa,2,0,0,1,2,0
2021-02-06,Diego Ferreira,8,2,0,0.8,6,0
2021-02-06,Ode Osbourne,0,1,0,0,0,1
2021-02-06,Alistair Overeem,12,7,0,0.631578947368421,2,0
2021-02-06,Timur Valiev,0,0,1,0,0,0
2021-02-06,Clay Guida,15,14,0,0.5172413793103449,0,2
2021-02-06,Frankie Edgar,18,8,1,0.6923076923076923,1,0
2021-02-06,Manel Kape,0,0,0,0,0,0
2021-02-06,Danilo Marques,1,0,0,1,1,0
2021-02-06,Justin Jaynes,1,2,0,0.3333333333333333,0,2
2021-02-06,Youssef Zalal,3,1,0,0.75,0,1
2021-02-06,Lara Procopio,0,1,0,0,0,1
2021-02-06,Joselyne Edwards,1,0,0,1,1,0
2021-02-06,Beneil Dariush,13,4,1,0.7647058823529411,5,0
2021-02-06,Jerome Rivera,0,2,0,0,0,2
2021-02-06,Alexander Volkov,6,2,0,0.75,1,0
2021-02-06,Martin Day,0,3,0,0,0,3
2021-02-13,Maki Pitolo,1,3,0,0.25,0,2
2021-02-13,Kelvin Gastelum,10,6,1,0.625,0,3
2021-02-13,Polyana Viana,2,3,0,0.4,1,0
2021-02-13,Kamaru Usman,12,0,0,1,12,0
2021-02-13,Belal Muhammad,8,3,0,0.7272727272727273,3,0
2021-02-13,Ricky Simon,5,2,0,0.7142857142857143,2,0
2021-02-13,Rodolfo Vieira,2,0,0,1,2,0
2021-02-13,Maycee Barber,3,1,0,0.75,0,1
2021-02-13,Gabe Green,0,1,0,0,0,1
2021-02-13,Andre Ewell,4,2,0,0.6666666666666666,2,0
2021-02-13,Julian Marquez,1,1,0,0.5,0,1
2021-02-13,Ian Heinisch,3,2,0,0.6,1,0
2021-02-13,Mallory Martin,1,1,0,0.5,1,0
2021-02-13,Gilbert Burns,12,3,0,0.8,6,0
2021-02-13,Dhiego Lima,4,5,0,0.4444444444444444,3,0
2021-02-13,Brian Kelleher,6,4,0,0.6,1,0
2021-02-13,Anthony Hernandez,1,2,0,0.3333333333333333,0,1
2021-02-13,Alexa Grasso,4,3,0,0.5714285714285714,1,0
2021-02-13,Phil Rowe,0,0,0,0,0,0
2021-02-13,Chris Gutierrez,3,1,1,0.75,0,0
2021-02-20,Phil Hawes,1,0,0,1,1,0
2021-02-20,Ketlen Vieira,5,1,0,0.8333333333333334,1,0
2021-02-20,Jared Gordon,4,3,0,0.5714285714285714,1,0
2021-02-20,Curtis Blaydes,9,2,1,0.8181818181818182,4,0
2021-02-20,Charles Rosa,4,4,0,0.5,1,0
2021-02-20,Andrei Arlovski,19,13,1,0.59375,2,0
2021-02-20,Nate Landwehr,1,1,0,0.5,1,0
2021-02-20,Aleksei Oleinik,8,5,0,0.6153846153846154,0,1
2021-02-20,Eddie Wineland,6,8,0,0.42857142857142855,0,1
2021-02-20,Shana Dobson,2,3,0,0.4,1,0
2021-02-20,Aiemann Zahabi,1,2,0,0.3333333333333333,0,2
2021-02-20,Serghei Spivac,2,2,0,0.5,1,0
2021-02-20,Nassourdine Imavov,1,0,0,1,1,0
2021-02-20,Yana Santos,3,2,0,0.6,1,0
2021-02-20,Danny Chavez,1,0,0,1,1,0
2021-02-20,Derrick Lewis,15,5,0,0.75,3,0
2021-02-20,Darrick Minner,1,1,0,0.5,1,0
2021-02-20,Tom Aspinall,2,0,0,1,2,0
2021-02-20,Julian Erosa,2,4,0,0.3333333333333333,1,0
2021-02-20,Chris Daukaus,2,0,0,1,2,0
2021-02-20,John Castaneda,0,1,0,0,0,1
2021-02-20,Casey O'Neill,0,0,0,0,0,0
2021-02-20,Drako Rodriguez,0,0,0,0,0,0
2021-02-20,Jared Vanderaa,0,0,0,0,0,0
2021-02-27,Montana De La Rosa,4,2,0,0.6666666666666666,0,1
2021-02-27,Nikita Krylov,8,5,0,0.6153846153846154,1,0
2021-02-27,Pedro Munhoz,8,5,1,0.6153846153846154,0,2
2021-02-27,Vince Cachero,0,1,0,0,0,1
2021-02-27,Alexis Davis,6,5,0,0.5454545454545454,0,3
2021-02-27,Jairzinho Rozenstruik,5,1,0,0.8333333333333334,1,0
2021-02-27,Alex Caceres,12,10,1,0.5454545454545454,3,0
2021-02-27,Alexander Hernandez,4,2,0,0.6666666666666666,1,0
2021-02-27,Dustin Jacoby,1,2,0,0.3333333333333333,1,0
2021-02-27,Mayra Bueno Silva,2,1,0,0.6666666666666666,1,0
2021-02-27,Magomed Ankalaev,5,1,0,0.8333333333333334,5,0
2021-02-27,Jimmie Rivera,7,3,0,0.7,1,0
2021-02-27,Ronnie Lawrence,0,0,0,0,0,0
2021-02-27,Sabina Mazo,3,1,0,0.75,3,0
2021-02-27,Ciryl Gane,4,0,0,1,4,0
2021-02-27,Kevin Croom,0,0,1,0,0,0
2021-02-27,Thiago Moises,3,2,0,0.6,2,0
2021-02-27,Maxim Grishin,1,1,0,0.5,1,0
2021-03-06,Song Yadong,5,0,1,1,1,0
2021-03-06,Jan Blachowicz,10,5,0,0.6666666666666666,4,0
2021-03-06,Dominick Cruz,5,2,0,0.7142857142857143,0,2
2021-03-06,Amanda Nunes,13,1,0,0.9285714285714286,11,0
2021-03-06,Petr Yan,7,0,0,1,7,0
2021-03-06,Joseph Benavidez,15,5,0,0.75,0,2
2021-03-06,Thiago Santos,13,7,0,0.65,0,2
2021-03-06,Islam Makhachev,7,1,0,0.875,6,0
2021-03-06,Rogerio Bontorin,2,1,0,0.6666666666666666,0,1
2021-03-06,Livinha Souza,3,1,0,0.75,1,0
2021-03-06,Tim Elliott,5,9,0,0.35714285714285715,1,0
2021-03-06,Kennedy Nzechukwu,1,1,0,0.5,1,0
2021-03-06,Sean Brady,3,0,0,1,3,0
2021-03-06,Uros Medic,0,0,0,0,0,0
2021-03-06,Mario Bautista,2,1,0,0.6666666666666666,2,0
2021-03-06,Kyler Phillips,2,0,0,1,2,0
2021-03-06,Israel Adesanya,9,0,0,1,9,0
2021-03-06,Casey Kenney,5,1,0,0.8333333333333334,3,0
2021-03-06,Megan Anderson,3,2,0,0.6,2,0
2021-03-06,Aljamain Sterling,11,3,0,0.7857142857142857,5,0
2021-03-06,Askar Askarov,2,0,1,1,2,0
2021-03-06,Aleksandar Rakic,5,1,0,0.8333333333333334,1,0
2021-03-06,Drew Dober,9,5,1,0.6428571428571429,3,0
2021-03-06,Kai Kara-France,4,2,0,0.6666666666666666,0,1
2021-03-06,Amanda Lemos,2,1,0,0.6666666666666666,2,0
2021-03-06,Jordan Espinosa,2,3,0,0.4,0,1
2021-03-06,Carlos Ulberg,0,0,0,0,0,0
2021-03-06,Jake Matthews,10,4,0,0.7142857142857143,3,0
2021-03-06,Aalon Cruz,0,1,0,0,0,1
2021-03-06,Trevin Jones,0,0,1,0,0,0
2021-03-13,Misha Cirkunov,6,3,0,0.6666666666666666,1,0
2021-03-13,Jonathan Martinez,4,2,0,0.6666666666666666,2,0
2021-03-13,Manel Kape,0,1,0,0,0,1
2021-03-13,Leon Edwards,10,2,0,0.8333333333333334,8,0
2021-03-13,Eryk Anders,5,5,0,0.5,0,1
2021-03-13,Dan Ige,6,2,0,0.75,0,1
2021-03-13,Angela Hill,7,9,0,0.4375,0,2
2021-03-13,Charles Jourdain,1,2,1,0.3333333333333333,0,0
2021-03-13,Rani Yahya,11,4,2,0.7333333333333333,0,0
2021-03-13,Gloria de Paula,0,0,0,0,0,0
2021-03-13,Nasrat Haqparast,4,2,0,0.6666666666666666,1,0
2021-03-13,Matthew Semelsberger,1,0,0,1,1,0
2021-03-13,Cortney Casey,5,7,0,0.4166666666666667,0,1
2021-03-13,Ryan Spann,4,1,0,0.8,0,1
2021-03-13,Davey Grant,3,3,0,0.5,2,0
2021-03-13,Matheus Nicolau,3,1,0,0.75,0,1
2021-03-13,Belal Muhammad,9,3,0,0.75,4,0
2021-03-13,Darren Stewart,5,5,1,0.5,0,1
2021-03-13,Gavin Tucker,4,1,0,0.8,3,0
2021-03-13,Ashley Yoder,3,5,0,0.375,1,0
2021-03-13,Marcelo Rojo,0,0,0,0,0,0
2021-03-13,Ray Rodriguez,0,1,0,0,0,1
2021-03-13,Jinh Yu Frey,0,2,0,0,0,2
2021-03-13,Rafa Garcia,0,0,0,0,0,0
2021-03-13,Jason Witt,1,1,0,0.5,1,0
2021-03-13,JJ Aldrich,4,3,0,0.5714285714285714,0,1
2021-03-20,Adrian Yanez,1,0,0,1,1,0
2021-03-20,Trevin Giles,4,2,0,0.6666666666666666,2,0
2021-03-20,Marion Reneau,5,5,1,0.5,0,3
2021-03-20,Cheyanne Vlismas,0,0,0,0,0,0
2021-03-20,Leonardo Santos,7,0,1,1,6,0
2021-03-20,Tai Tuivasa,4,3,0,0.5714285714285714,1,0
2021-03-20,Montel Jackson,3,2,0,0.6,0,1
2021-03-20,Song Kenan,4,1,0,0.8,2,0
2021-03-20,Derek Brunson,12,5,0,0.7058823529411765,3,0
2021-03-20,Bruno Silva,0,2,1,0,0,2
2021-03-20,Gustavo Lopez,1,1,0,0.5,1,0
2021-03-20,Roman Dolidze,2,0,0,1,2,0
2021-03-20,Macy Chiasson,4,1,0,0.8,1,0
2021-03-20,Montserrat Conejo Ruiz,0,0,0,0,0,0
2021-03-20,Grant Dawson,4,0,0,1,4,0
2021-03-20,Harry Hunsucker,0,0,0,0,0,0
2021-03-20,Jesse Strader,0,0,0,0,0,0
2021-03-20,Max Griffin,4,6,0,0.4,1,0
2021-03-20,Kevin Holland,8,2,0,0.8,5,0
2021-03-20,JP Buys,0,0,0,0,0,0
2021-03-27,Jamie Mullarkey,0,2,0,0,0,2
2021-03-27,Sean O'Malley,4,1,0,0.8,0,1
2021-03-27,Stipe Miocic,14,3,0,0.8235294117647058,2,0
2021-03-27,Alonzo Menifield,2,2,0,0.5,0,2
2021-03-27,Modestas Bukauskas,1,1,0,0.5,0,1
2021-03-27,Gillian Robertson,6,3,0,0.6666666666666666,0,1
2021-03-27,Jared Gooden,0,1,0,0,0,1
2021-03-27,Tyron Woodley,9,5,1,0.6428571428571429,0,3
2021-03-27,Shane Young,2,2,0,0.5,0,1
2021-03-27,Marc-Andre Barriault,0,3,1,0,0,0
2021-03-27,Khama Worthy,2,1,0,0.6666666666666666,0,1
2021-03-27,Thomas Almeida,5,4,0,0.5555555555555556,0,3
2021-03-27,Francis Ngannou,10,2,0,0.8333333333333334,4,0
2021-03-27,Fabio Cherant,0,0,0,0,0,0
2021-03-27,Michal Oleksiejczuk,2,2,1,0.5,0,2
2021-03-27,Miranda Maverick,1,0,0,1,1,0
2021-03-27,Abubakar Nurmagomedov,0,1,0,0,0,1
2021-03-27,Vicente Luque,12,3,0,0.8,2,0
2021-03-27,Omar Morales,2,1,0,0.6666666666666666,0,1
2021-03-27,Abu Azaitar,1,0,0,1,1,0
2021-04-10,Marvin Vettori,6,2,1,0.75,4,0
2021-04-10,Nina Nunes,4,3,0,0.5714285714285714,0,1
2021-04-10,John Makdessi,10,7,0,0.5882352941176471,0,1
2021-04-10,Mike Perry,7,7,0,0.5,0,1
2021-04-10,Jim Miller,21,14,1,0.6,0,1
2021-04-10,Arnold Allen,7,0,0,1,7,0
2021-04-10,Sam Alvey,10,9,1,0.5263157894736842,0,0
2021-04-10,Da Woon Jung,2,0,1,1,0,0
2021-04-10,Luis Saldana,0,0,0,0,0,0
2021-04-10,Scott Holtzman,7,4,0,0.6363636363636364,0,1
2021-04-10,Yorgan De Castro,1,2,0,0.3333333333333333,0,2
2021-04-10,Impa Kasanganay,1,1,0,0.5,0,1
2021-04-10,Hunter Azure,2,1,0,0.6666666666666666,1,0
2021-04-10,Kevin Holland,8,3,0,0.7272727272727273,0,1
2021-04-10,Mackenzie Dern,5,1,0,0.8333333333333334,3,0
2021-04-10,Ignacio Bahamondes,0,0,0,0,0,0
2021-04-10,Daniel Rodriguez,3,1,0,0.75,0,1
2021-04-10,Joe Solecki,2,0,0,1,2,0
2021-04-10,Sodiq Yusuff,4,0,0,1,4,0
2021-04-10,Julian Marquez,2,1,0,0.6666666666666666,1,0
2021-04-10,William Knight,1,0,0,1,1,0
2021-04-10,Jordan Griffin,1,3,0,0.25,0,1
2021-04-10,Mateusz Gamrot,0,1,0,0,0,1
2021-04-10,Jarjis Danho,0,1,1,0,0,0
2021-04-10,Sasha Palatnikov,1,0,0,1,1,0
2021-04-10,Jack Shore,2,0,0,1,2,0
2021-04-17,Robert Whittaker,13,3,0,0.8125,2,0
2021-04-17,Abdul Razak Alhassan,4,3,0,0.5714285714285714,0,2
2021-04-17,Tracy Cortez,2,0,0,1,2,0
2021-04-17,Luis Pena,4,3,0,0.5714285714285714,0,1
2021-04-17,Andrei Arlovski,19,14,1,0.5757575757575758,0,1
2021-04-17,Jessica Penne,1,3,0,0.25,0,3
2021-04-17,Bartosz Fabinski,3,2,0,0.6,0,2
2021-04-17,Austin Hubbard,2,3,0,0.4,0,1
2021-04-17,Tony Gravely,1,1,0,0.5,1,0
2021-04-17,Alexandr Romanov,2,0,0,1,2,0
2021-04-17,Kelvin Gastelum,11,6,1,0.6470588235294118,1,0
2021-04-17,Jacob Malkoun,0,1,0,0,0,1
2021-04-17,Justine Kish,3,3,0,0.5,0,1
2021-04-17,Alexander Munoz,0,1,0,0,0,1
2021-04-17,Chase Sherman,3,5,0,0.375,1,0
2021-04-17,Loopy Godinez,0,0,0,0,0,0
2021-04-17,Gerald Meerschaert,6,6,0,0.5,0,2
2021-04-17,Dakota Bush,0,0,0,0,0,0
2021-04-17,Anthony Birchak,2,3,0,0.4,0,1
2021-04-17,Juan Espino,2,0,0,1,2,0
2021-04-24,Kamaru Usman,13,0,0,1,13,0
2021-04-24,Alex Oliveira,11,7,1,0.6111111111111112,0,1
2021-04-24,Valentina Shevchenko,9,2,0,0.8181818181818182,6,0
2021-04-24,Zhang Weili,5,0,0,1,5,0
2021-04-24,Anthony Smith,9,6,0,0.6,1,0
2021-04-24,Dwight Grant,2,2,0,0.5,0,1
2021-04-24,Uriah Hall,9,7,0,0.5625,3,0
2021-04-24,Karl Roberson,4,3,0,0.5714285714285714,0,1
2021-04-24,Kazula Vargas,0,2,0,0,0,2
2021-04-24,Batgerel Danaa,1,1,0,0.5,1,0
2021-04-24, Aoriqileng,0,0,0,0,0,0
2021-04-24,Pat Sabatini,0,0,0,0,0,0
2021-04-24,Liang Na,0,0,0,0,0,0
2021-04-24,Jorge Masvidal,12,7,0,0.631578947368421,0,1
2021-04-24,Randy Brown,6,4,0,0.6,0,1
2021-04-24,Jessica Andrade,12,6,0,0.6666666666666666,1,0
2021-04-24,Rose Namajunas,7,3,0,0.7,1,0
2021-04-24,Jimmy Crute,4,1,0,0.8,2,0
2021-04-24,Stefan Sekulic,0,1,0,0,0,1
2021-04-24,Chris Weidman,11,5,0,0.6875,1,0
2021-04-24,Brendan Allen,3,1,0,0.75,0,1
2021-04-24,Rongzhu,0,0,0,0,0,0
2021-04-24,Kevin Natividad,0,1,0,0,0,1
2021-04-24,Jeff Molina,0,0,0,0,0,0
2021-04-24,Tristan Connelly,1,0,0,1,1,0
2021-04-24,Ariane Carnelossi,0,1,0,0,0,1
2021-05-01,Giga Chikadze,5,0,0,1,5,0
2021-05-01,Kai Kamaka,1,1,0,0.5,0,1
2021-05-01,Merab Dvalishvili,5,2,0,0.7142857142857143,5,0
2021-05-01,Sean Strickland,9,3,0,0.75,3,0
2021-05-01,Randa Markos,6,9,1,0.4,0,3
2021-05-01,Poliana Botelho,3,2,0,0.6,0,1
2021-05-01,Dominick Reyes,6,2,0,0.75,0,2
2021-05-01,Loma Lookboonmee,2,1,0,0.6666666666666666,1,0
2021-05-01,Ion Cutelaba,4,5,0,0.4444444444444444,0,2
2021-05-01,Andreas Michailidis,0,1,0,0,0,1
2021-05-01,Luke Sanders,3,4,0,0.42857142857142855,0,1
2021-05-01,Cub Swanson,12,7,0,0.631578947368421,2,0
2021-05-01,TJ Brown,0,2,0,0,0,2
2021-05-01,Cody Stamann,5,2,1,0.7142857142857143,0,1
2021-05-01,Krzysztof Jotko,9,4,0,0.6923076923076923,3,0
2021-05-01,Luana Pinheiro,0,0,0,0,0,0
2021-05-01,Luana Carolina,1,1,0,0.5,0,1
2021-05-01,Jiri Prochazka,1,0,0,1,1,0
2021-05-01,Sam Hughes,0,1,0,0,0,1
2021-05-01,Dustin Jacoby,2,2,0,0.5,2,0
2021-05-01,KB Bhullar,0,1,0,0,0,1
2021-05-01,Felipe Colares,1,2,0,0.3333333333333333,0,1
2021-05-08,Donald Cerrone,23,12,1,0.6571428571428571,0,0
2021-05-08,Neil Magny,17,7,0,0.7083333333333334,0,1
2021-05-08,Marina Rodriguez,3,1,2,0.75,1,0
2021-05-08,JunYong Park,2,1,0,0.6666666666666666,2,0
2021-05-08,Maurice Greene,4,3,0,0.5714285714285714,0,1
2021-05-08,Phil Hawes,2,0,0,1,2,0
2021-05-08,Ludovit Klein,1,0,0,1,1,0
2021-05-08,Diego Ferreira,8,3,0,0.7272727272727273,0,1
2021-05-08,Christian Aguilera,1,1,0,0.5,0,1
2021-05-08,Alex Morono,7,4,1,0.6363636363636364,0,1
2021-05-08,Geoff Neal,5,1,0,0.8333333333333334,0,1
2021-05-08,Michelle Waterson-Gomez,6,4,0,0.6,1,0
2021-05-08,Tafon Nchukwi,1,0,0,1,1,0
2021-05-08,Marcos Rogerio de Lima,6,5,0,0.5454545454545454,0,1
2021-05-08,Kyle Daukaus,1,1,0,0.5,1,0
2021-05-08,Michael Trizano,2,1,0,0.6666666666666666,0,1
2021-05-08,Gregor Gillespie,6,1,0,0.8571428571428571,0,1
2021-05-08,Carlston Harris,0,0,0,0,0,0
2021-05-15,Charles Oliveira,18,8,1,0.6923076923076923,8,0
2021-05-15,Jordan Wright,1,1,0,0.5,0,1
2021-05-15,Lando Vannata,3,5,2,0.375,0,1
2021-05-15,Shane Burgos,6,2,0,0.75,0,1
2021-05-15,Jacare Souza,9,6,0,0.6,0,3
2021-05-15,Katlyn Chookagian,8,4,0,0.6666666666666666,1,0
2021-05-15,Matt Schnell,5,3,0,0.625,1,0
2021-05-15,Tony Ferguson,15,3,0,0.8333333333333334,0,2
2021-05-15,Christos Giagos,4,4,0,0.5,1,0
2021-05-15,Gina Mazany,2,4,0,0.3333333333333333,1,0
2021-05-15,Andrea Lee,3,3,0,0.5,0,3
2021-05-15,Kevin Aguilar,2,3,0,0.4,0,3
2021-05-15,Michael Chandler,1,0,0,1,1,0
2021-05-15,Jamie Pickett,0,1,0,0,0,1
2021-05-15,Mike Grundy,1,1,0,0.5,0,1
2021-05-15,Edson Barboza,15,9,0,0.625,1,0
2021-05-15,Andre Muniz,2,0,0,1,2,0
2021-05-15,Viviane Araujo,4,1,0,0.8,2,0
2021-05-15,Rogerio Bontorin,2,2,0,0.5,0,2
2021-05-15,Beneil Dariush,14,4,1,0.7777777777777778,6,0
2021-05-15,Sean Soriano,0,3,0,0,0,3
2021-05-15,Priscila Cachoeira,1,3,0,0.25,1,0
2021-05-15,Antonina Shevchenko,3,2,0,0.6,1,0
2021-05-15,Tucker Lutz,0,0,0,0,0,0
2021-05-22,Justin Tafa,1,2,0,0.3333333333333333,0,1
2021-05-22,Jack Hermansson,8,4,0,0.6666666666666666,0,1
2021-05-22,Yan Xiaonan,6,0,0,1,6,0
2021-05-22,Felicia Spencer,2,2,0,0.5,0,1
2021-05-22,Court McGee,8,9,0,0.47058823529411764,0,3
2021-05-22,Ben Rothwell,8,7,0,0.5333333333333333,0,1
2021-05-22,Rob Font,8,3,0,0.7272727272727273,3,0
2021-05-22,Josh Culibao,0,1,1,0,0,0
2021-05-22,Bruno Silva,1,2,1,0.3333333333333333,1,0
2021-05-22,Ricardo Ramos,5,2,0,0.7142857142857143,0,1
2021-05-22,David Dvorak,2,0,0,1,2,0
2021-05-22,Rafael Alves,0,0,0,0,0,0
2021-05-22,Jared Vanderaa,0,1,0,0,0,1
2021-05-22,Edmen Shahbazyan,4,1,0,0.8,0,1
2021-05-22,Carla Esparza,8,4,0,0.6666666666666666,4,0
2021-05-22,Norma Dumont,1,1,0,0.5,1,0
2021-05-22,Claudio Silva,5,1,0,0.8333333333333334,0,1
2021-05-22,Chris Barnett,0,0,0,0,0,0
2021-05-22,Cody Garbrandt,7,3,0,0.7,1,0
2021-05-22,Shayilan Nuerdanbieke,0,0,0,0,0,0
2021-05-22,Victor Rodriguez,0,1,0,0,0,1
2021-05-22,Bill Algeo,1,1,0,0.5,1,0
2021-05-22,Juancamilo Ronderos,0,0,0,0,0,0
2021-05-22,Damir Ismagulov,3,0,0,1,3,0
2021-06-05,Francisco Trinaldo,16,6,0,0.7272727272727273,3,0
2021-06-05,Tanner Boser,3,2,0,0.6,0,1
2021-06-05,Roman Dolidze,2,1,0,0.6666666666666666,0,1
2021-06-05,Montana De La Rosa,4,2,1,0.6666666666666666,0,0
2021-06-05,Walt Harris,6,8,1,0.42857142857142855,0,2
2021-06-05,Dusko Todorovic,1,1,0,0.5,0,1
2021-06-05,Jairzinho Rozenstruik,5,2,0,0.7142857142857143,0,1
2021-06-05,Santiago Ponzinibbio,9,3,0,0.75,0,1
2021-06-05,Manon Fiorot,1,0,0,1,1,0
2021-06-05,Makwan Amirkhani,6,3,0,0.6666666666666666,0,1
2021-06-05,Claudio Puelles,2,1,0,0.6666666666666666,2,0
2021-06-05,Alan Patrick,5,3,0,0.625,0,2
2021-06-05,Sean Woodson,1,1,0,0.5,0,1
2021-06-05,Muslim Salikhov,4,1,0,0.8,4,0
2021-06-05,Ilir Latifi,7,6,0,0.5384615384615384,0,3
2021-06-05,Laureano Staropoli,2,2,0,0.5,0,2
2021-06-05,Ariane Lipski,2,3,0,0.4,0,1
2021-06-05,Marcin Tybura,8,5,0,0.6153846153846154,4,0
2021-06-05,Gregory Rodrigues,0,0,0,0,0,0
2021-06-05,Augusto Sakai,4,1,0,0.8,0,1
2021-06-05,Miguel Baeza,3,0,0,1,3,0
2021-06-05,Tabatha Ricci,0,0,0,0,0,0
2021-06-05,Kamuela Kirk,0,0,0,0,0,0
2021-06-05,Jordan Leavitt,1,0,0,1,1,0
2021-06-05,Mason Jones,0,1,0,0,0,1
2021-06-05,Youssef Zalal,3,2,0,0.6,0,2
2021-06-12,Drew Dober,9,6,1,0.6,0,1
2021-06-12,Lauren Murphy,6,4,0,0.6,4,0
2021-06-12,Demian Maia,22,10,0,0.6875,0,1
2021-06-12,Paul Craig,6,4,1,0.6,2,0
2021-06-12,Deiveson Figueiredo,9,1,1,0.9,0,0
2021-06-12,Israel Adesanya,9,1,0,0.9,0,1
2021-06-12,Matt Frevola,2,2,1,0.5,0,1
2021-06-12,Leon Edwards,10,2,1,0.8333333333333334,0,0
2021-06-12,Pannie Kianzad,3,2,0,0.6,3,0
2021-06-12,Movsar Evloev,4,0,0,1,4,0
2021-06-12,Eryk Anders,5,5,1,0.5,0,0
2021-06-12,Chase Hooper,2,1,0,0.6666666666666666,1,0
2021-06-12,Fares Ziam,1,1,0,0.5,1,0
2021-06-12,Carlos Felipe,2,1,0,0.6666666666666666,2,0
2021-06-12,Brad Riddell,3,0,0,1,3,0
2021-06-12,Joanne Wood,7,5,0,0.5833333333333334,1,0
2021-06-12,Belal Muhammad,9,3,1,0.75,0,0
